activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,20636335,[],CHEMBL4611854,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)[C@@H](O)CO)nc12,,,CHEMBL4610077,J Med Chem,2020.0,"{'bei': '17.13', 'le': '0.32', 'lle': '5.01', 'sei': '5.74'}",CHEMBL4644434,,CHEMBL4644434,6.60,0,http://www.openphacts.org/units/Nanomolar,3473051,=,1,1,=,,IC50,nM,,250.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,250.0
,20636337,[],CHEMBL4611854,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cnn2c(NCc3ccccc3)cc(NC[C@H]3CCNC[C@@H]3O)nc12,,,CHEMBL4610077,J Med Chem,2020.0,"{'bei': '18.75', 'le': '0.35', 'lle': '4.55', 'sei': '8.55'}",CHEMBL4297488,CT-7001,CHEMBL4297488,7.40,0,http://www.openphacts.org/units/Nanomolar,3473050,=,1,1,=,,IC50,nM,,40.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,40.0
,20636344,[],CHEMBL4611854,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1ccc(C(=O)Nc2cc3cc(c2)Nc2nccc(n2)-c2cccc(c2)OCC/C=C/CN(C)C3)cc1,,,CHEMBL4610077,J Med Chem,2020.0,,CHEMBL4648392,,CHEMBL4648392,,0,http://www.openphacts.org/units/Nanomolar,3473061,<,1,1,<,,IC50,nM,,15.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,15.0
,20636347,[],CHEMBL4611854,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(NC2CCN(C(=O)O[C@H]3CCN(C(=O)/C=C/CN(C)C)C3)CC2)n2ncc(C(C)C)c2n1,,,CHEMBL4610077,J Med Chem,2020.0,"{'bei': '13.72', 'le': '0.26', 'lle': '3.94', 'sei': '7.17'}",CHEMBL4635959,,CHEMBL4635959,6.83,0,http://www.openphacts.org/units/Nanomolar,3473062,=,1,1,=,,IC50,nM,,148.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,0.148
,20636360,[],CHEMBL4611854,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cnn2c(NCc3ccccc3N(C)C)nc(OC3CCN(C)CC3)nc12,,,CHEMBL4610077,J Med Chem,2020.0,,CHEMBL4454044,,CHEMBL4454044,,0,http://www.openphacts.org/units/Nanomolar,3473033,<,1,1,<,,IC50,nM,,5.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,5.0
,20636362,[],CHEMBL4611854,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cnn2c(NCc3ccccc3-n3cccn3)nc(O[C@H]3CCCNC3)nc12,,,CHEMBL4610077,J Med Chem,2020.0,,CHEMBL4644572,,CHEMBL4644572,,0,http://www.openphacts.org/units/Nanomolar,3473034,<,1,1,<,,IC50,nM,,5.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,5.0
,20636365,[],CHEMBL4611854,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,,,CHEMBL4610077,J Med Chem,2020.0,"{'bei': '17.75', 'le': '0.33', 'lle': '3.09', 'sei': '7.16'}",CHEMBL14762,SELICICLIB,CHEMBL14762,6.29,0,http://www.openphacts.org/units/Nanomolar,3473032,=,1,1,=,,IC50,nM,,510.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,510.0
,20636398,[],CHEMBL4611854,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)C2)cc1,,,CHEMBL4610077,J Med Chem,2020.0,"{'bei': '12.19', 'le': '0.23', 'lle': '1.75', 'sei': '6.40'}",CHEMBL4163879,,CHEMBL4163879,6.80,0,http://www.openphacts.org/units/Nanomolar,3473057,=,1,1,=,,IC50,nM,,158.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,158.0
,20641528,[],CHEMBL4613413,Inhibition of CDK7 (unknown origin) in presence of high ATP,B,,,BAO_0000190,BAO_0000357,single protein format,CCn1cnc2c(NCc3nc4ccc(F)c(F)c4[nH]3)nc(N3CCCC[C@H]3CCO)nc21,,,CHEMBL4613207,Eur J Med Chem,2019.0,,CHEMBL4649135,,CHEMBL4649135,,0,http://www.openphacts.org/units/Nanomolar,3474033,>,1,1,>,,IC50,nM,,28000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,28.0
,20641539,[],CHEMBL4613378,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CCC[C@H](Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)C2)cc1,,,CHEMBL4613207,Eur J Med Chem,2019.0,"{'bei': '9.09', 'le': '0.17', 'lle': '0.02', 'sei': '4.77'}",CHEMBL4648857,,CHEMBL4648857,5.07,0,http://www.openphacts.org/units/Nanomolar,3474032,=,1,1,=,,IC50,nM,,8500.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,8.5
,20641545,[],CHEMBL4613378,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,,,CHEMBL4613207,Eur J Med Chem,2019.0,"{'bei': '13.31', 'le': '0.26', 'lle': '2.66', 'sei': '3.94'}",CHEMBL319467,,CHEMBL319467,5.36,0,http://www.openphacts.org/units/Nanomolar,3474035,=,1,1,=,,IC50,nM,,4400.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,4.4
,22485841,[],CHEMBL4688589,Inhibition of CDK7 (unknown origin) by ATP competitive based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCC1CCN(Cc2ccc(F)cc2)CC1,,,CHEMBL4680314,Bioorg Med Chem,2021.0,,CHEMBL4747992,,CHEMBL4747992,,0,http://www.openphacts.org/units/Nanomolar,3524769,>,1,1,>,,IC50,nM,,300.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,300.0
,22752696,[],CHEMBL4700170,Inhibition of human CDK7 by kinase-profiling analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C#Cc1nc(Nc2ccccc2)nc2[nH]cnc12,,,CHEMBL4699418,RSC Med Chem,2020.0,"{'bei': '17.49', 'le': '0.31', 'lle': '2.04', 'sei': '6.19'}",CHEMBL4094562,,CHEMBL4094562,4.12,0,http://www.openphacts.org/units/Nanomolar,3531429,=,1,1,=,,IC50,nM,,76700.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,76.7
,22752697,[],CHEMBL4700170,Inhibition of human CDK7 by kinase-profiling analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C#Cc1nc(Nc2ccc(S(N)(=O)=O)cc2)nc2[nH]cnc12,,,CHEMBL4699418,RSC Med Chem,2020.0,"{'bei': '14.13', 'le': '0.28', 'lle': '3.71', 'sei': '3.51'}",CHEMBL4074015,,CHEMBL4074015,4.44,0,http://www.openphacts.org/units/Nanomolar,3531430,=,1,1,=,,IC50,nM,,36100.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,36.1
,22758219,[],CHEMBL4701388,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,,,CHEMBL4699469,J Med Chem,2020.0,"{'bei': '19.91', 'le': '0.39', 'lle': '4.70', 'sei': '8.50'}",CHEMBL428690,ALVOCIDIB,CHEMBL428690,8.00,0,http://www.openphacts.org/units/Nanomolar,3532629,=,1,1,=,,IC50,nM,,10.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,10.0
,22758220,[],CHEMBL4701388,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H](CO)Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)ncc1Br,,,CHEMBL4699469,J Med Chem,2020.0,"{'bei': '17.58', 'le': '0.42', 'lle': '5.65', 'sei': '5.43'}",CHEMBL4741442,,CHEMBL4741442,7.07,0,http://www.openphacts.org/units/Nanomolar,3532633,=,1,1,=,,IC50,nM,,85.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,85.0
,22758221,[],CHEMBL4701388,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(S(=N)(=O)C3CC3)cc2)ncc1C(F)(F)F,,,CHEMBL4699469,J Med Chem,2020.0,"{'bei': '17.66', 'le': '0.36', 'lle': '3.64', 'sei': '7.03'}",CHEMBL4442620,RONICICLIB,CHEMBL4442620,7.60,0,http://www.openphacts.org/units/Nanomolar,3532634,=,1,1,=,,IC50,nM,,25.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,25.0
,22758222,[],CHEMBL4701388,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(F)ccc1-c1cc(NC(=O)[C@H]2CCC[C@@H](NC(C)=O)C2)ncc1Cl,,,CHEMBL4699469,J Med Chem,2020.0,,CHEMBL4755256,,CHEMBL4755256,,0,http://www.openphacts.org/units/Nanomolar,3532650,>,1,1,>,,IC50,nM,,5000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,5.0
,22758223,[],CHEMBL4701388,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,,,CHEMBL4699469,J Med Chem,2020.0,"{'bei': '17.78', 'le': '0.33', 'lle': '3.10', 'sei': '7.17'}",CHEMBL14762,SELICICLIB,CHEMBL14762,6.30,0,http://www.openphacts.org/units/Nanomolar,3532638,=,1,1,=,,IC50,nM,,500.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,500.0
,22758224,[],CHEMBL4701388,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CC[C@H](Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,,,CHEMBL4699469,J Med Chem,2020.0,"{'bei': '18.22', 'le': '0.34', 'lle': '3.12', 'sei': '7.64'}",CHEMBL4764173,,CHEMBL4764173,6.71,0,http://www.openphacts.org/units/Nanomolar,3532639,=,1,1,=,,IC50,nM,,193.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,193.0
,22758225,[],CHEMBL4701388,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,,,CHEMBL4699469,J Med Chem,2020.0,"{'bei': '19.95', 'le': '0.36', 'lle': '2.77', 'sei': '14.78'}",CHEMBL1944698,ZOTIRACICLIB,CHEMBL1944698,7.43,0,http://www.openphacts.org/units/Nanomolar,3532637,=,1,1,=,,IC50,nM,,37.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,37.0
,22758298,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '6.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '6.0'}]",CHEMBL4701435,Inhibition of CDK7 in human MCF7 cells assessed as RNA polymerase2 phosphorylation at serine 5 residue residue incubated for 6 hrs by immunoblot analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(=O)N[C@@H]1CCC[C@H](C(=O)Nc2cc(-c3cnn4c3CC(C)(C)C4)c(Cl)cn2)C1,,,CHEMBL4699469,J Med Chem,2020.0,"{'bei': '13.86', 'le': '0.27', 'lle': '2.15', 'sei': '6.70'}",CHEMBL4462530,AZD-4573,CHEMBL4462530,5.96,0,http://www.openphacts.org/units/Nanomolar,3532644,=,1,1,=,,IC50,nM,,1100.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,1.1
,22758317,[],CHEMBL4701447,Inhibition of CDK7 (unknown origin) using Ulight-labeled substrate by TR-FRET LANCE method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(F)cc1-c1ccnc2[nH]c(C3=CCN(CC(O)CO)CC3)cc12,,,CHEMBL4699469,J Med Chem,2020.0,,CHEMBL3668457,,CHEMBL3668457,,0,http://www.openphacts.org/units/Nanomolar,3532652,>,1,1,>,,IC50,nM,,1360.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,1.36
,22758318,[],CHEMBL4701447,Inhibition of CDK7 (unknown origin) using Ulight-labeled substrate by TR-FRET LANCE method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCN([C@H]4CC[C@H](C(=O)O)CC4)CC3)cc12,,,CHEMBL4699469,J Med Chem,2020.0,,CHEMBL4777981,,CHEMBL4777981,,0,http://www.openphacts.org/units/Nanomolar,3532653,>,1,1,>,,IC50,nM,,320.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,uM,UO_0000065,,0.32
,22936177,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCOCC3)s2)c1,,,CHEMBL4739712,,,,CHEMBL4777761,,CHEMBL4777761,,0,http://www.openphacts.org/units/Nanomolar,3561570,>,38,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,10000.0
,22936178,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCN(C)CC3)s2)c1,,,CHEMBL4739712,,,,CHEMBL4790868,,CHEMBL4790868,,0,http://www.openphacts.org/units/Nanomolar,3561571,>,38,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,10000.0
,22936179,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCN(CC)CC3)s2)c1,,,CHEMBL4739712,,,,CHEMBL4749580,,CHEMBL4749580,,0,http://www.openphacts.org/units/Nanomolar,3561572,>,38,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,10000.0
,22936180,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCN(C(=O)OC(C)(C)C)CC3)s2)c1,,,CHEMBL4739712,,,,CHEMBL4763994,,CHEMBL4763994,,0,http://www.openphacts.org/units/Nanomolar,3561573,>,38,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,10000.0
,22936181,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1cccc(C(=O)Nc2ncc(N3CCC(N(C)C)CC3)s2)c1,,,CHEMBL4739712,,,,CHEMBL4743840,,CHEMBL4743840,,0,http://www.openphacts.org/units/Nanomolar,3561574,>,38,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,10000.0
,22936182,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,,,CHEMBL4739712,,,"{'bei': '12.29', 'le': '0.25', 'lle': '0.90', 'sei': '6.44'}",CHEMBL4781539,,CHEMBL4781539,6.46,0,http://www.openphacts.org/units/Nanomolar,3561575,=,38,1,=,,IC50,nM,,346.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,346.0
,22936183,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)NC1CCC(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)CC1,,,CHEMBL4739712,,,"{'bei': '9.88', 'le': '0.20', 'lle': '0.28', 'sei': '5.24'}",CHEMBL4793573,,CHEMBL4793573,5.26,0,http://www.openphacts.org/units/Nanomolar,3561576,=,38,1,=,,IC50,nM,,5550.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,5550.0
,22936184,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)NC1CCN(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)CC1,,,CHEMBL4739712,,,"{'bei': '9.78', 'le': '0.20', 'lle': '0.73', 'sei': '5.03'}",CHEMBL4776271,,CHEMBL4776271,5.21,0,http://www.openphacts.org/units/Nanomolar,3561577,=,38,1,=,,IC50,nM,,6170.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,6170.0
,22936185,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)c(OC)c1,,,CHEMBL4739712,,,,CHEMBL4746993,,CHEMBL4746993,,0,http://www.openphacts.org/units/Nanomolar,3561579,>,38,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,10000.0
,22936186,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1ccc(O[C@@H]2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,,,CHEMBL4739712,,,"{'bei': '11.49', 'le': '0.23', 'lle': '-0.76', 'sei': '6.60'}",CHEMBL4788401,,CHEMBL4788401,5.89,0,http://www.openphacts.org/units/Nanomolar,3561580,=,38,1,=,,IC50,nM,,1280.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,1280.0
,22936187,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(CNc4cc(C(F)(F)F)c(Cl)cn4)s3)C2)cc1,,,CHEMBL4739712,,,,CHEMBL4763202,,CHEMBL4763202,,0,http://www.openphacts.org/units/Nanomolar,3561581,>,38,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,10000.0
,22936188,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(/C=C/c4ncc(C(C)(C)C)o4)s3)C2)cc1,,,CHEMBL4739712,,,"{'bei': '10.82', 'le': '0.21', 'lle': '0.03', 'sei': '5.45'}",CHEMBL4753350,,CHEMBL4753350,5.47,0,http://www.openphacts.org/units/Nanomolar,3561582,=,38,1,=,,IC50,nM,,3400.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,3400.0
,22936189,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(CCc4ncc(C(C)(C)C)o4)s3)C2)cc1,,,CHEMBL4739712,,,,CHEMBL4794338,,CHEMBL4794338,,0,http://www.openphacts.org/units/Nanomolar,3561583,>,38,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,10000.0
,22936190,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(COCc4ncc(C(C)(C)C)o4)s3)C2)cc1,,,CHEMBL4739712,,,,CHEMBL4764719,,CHEMBL4764719,,0,http://www.openphacts.org/units/Nanomolar,3561584,>,38,1,>,,IC50,nM,,10000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,10000.0
,22936191,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(CNCc4ncc(C(C)(C)C)o4)s3)C2)cc1,,,CHEMBL4739712,,,"{'bei': '9.67', 'le': '0.19', 'lle': '0.49', 'sei': '4.50'}",CHEMBL4781334,,CHEMBL4781334,5.05,0,http://www.openphacts.org/units/Nanomolar,3561585,=,38,1,=,,IC50,nM,,8870.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,8870.0
,22936192,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCCC(Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)cc1,,,CHEMBL4739712,,,"{'bei': '11.84', 'le': '0.25', 'lle': '1.54', 'sei': '5.66'}",CHEMBL4756935,,CHEMBL4756935,6.65,0,http://www.openphacts.org/units/Nanomolar,3561586,=,38,1,=,,IC50,nM,,224.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,224.0
,22936193,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1ccc([S+]([O-])N2CCCC(Nc3ncc(SCc4cccnc4)s3)C2)cc1,,,CHEMBL4739712,,,,CHEMBL4786324,,CHEMBL4786324,,0,http://www.openphacts.org/units/Nanomolar,3561587,>,38,1,>,,IC50,nM,,1000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,1000.0
,22936194,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4ccccn4)s3)C2)cc1,,,CHEMBL4739712,,,"{'bei': '11.55', 'le': '0.23', 'lle': '0.87', 'sei': '6.35'}",CHEMBL4789890,,CHEMBL4789890,5.54,0,http://www.openphacts.org/units/Nanomolar,3561588,=,38,1,=,,IC50,nM,,2870.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,2870.0
,22936195,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1ccc(C(=O)N2CCCC(Nc3ncc(SCc4cnc(C(F)(F)F)nc4)s3)C2)cc1,,,CHEMBL4739712,,,,CHEMBL4789917,,CHEMBL4789917,,0,http://www.openphacts.org/units/Nanomolar,3561589,>,38,1,>,,IC50,nM,,1000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,1000.0
,22936196,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)N1CCc2cc(S(=O)(=O)N3CCCC(Nc4ncc(SCc5ncc(C(C)(C)C)o5)s4)C3)ccc21,,,CHEMBL4739712,,,"{'bei': '10.80', 'le': '0.22', 'lle': '1.29', 'sei': '5.84'}",CHEMBL4744627,,CHEMBL4744627,6.35,0,http://www.openphacts.org/units/Nanomolar,3561590,=,38,1,=,,IC50,nM,,447.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,447.0
,22936197,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1ccc(O[C@@H]2CCC[C@@H](Nc3ncc(SCc4ncc(C(C)(C)C)o4)s3)C2)c(C(F)(F)F)c1,,,CHEMBL4739712,,,"{'bei': '10.85', 'le': '0.22', 'lle': '-1.37', 'sei': '7.06'}",CHEMBL4752238,,CHEMBL4752238,6.30,0,http://www.openphacts.org/units/Nanomolar,3561591,=,38,1,=,,IC50,nM,,498.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,498.0
,22936198,[],CHEMBL4739784,Inhibition of CDK7 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C=CC(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(SCC4CCOCC4)s3)C2)cc1,,,CHEMBL4739712,,,,CHEMBL4643754,,CHEMBL4643754,,0,http://www.openphacts.org/units/Nanomolar,3561592,>,38,1,>,,IC50,nM,,1000.0,CHEMBL3055,Homo sapiens,Cyclin-dependent kinase 7,9606,,,IC50,nM,UO_0000065,,1000.0
